person_age,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,loan_status,person_gender_male,person_education_Bachelor,person_education_Doctorate,person_education_High School,person_education_Master,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,previous_loan_defaults_on_file_Yes
28,143285.0,4,4913.0,11.07,0.03,4,688,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
26,63376.0,7,4000.0,10.45,0.06,5,683,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1
29,37336.0,8,2774.0,12.17,0.07,6,697,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
24,63425.0,0,3000.0,7.05,0.05,4,634,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
24,96941.0,3,5000.0,6.12,0.05,3,643,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
22,79106.0,0,7000.0,11.06,0.09,4,544,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
29,75512.0,3,5000.0,10.31,0.07,8,648,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
25,72849.0,3,5000.0,8.02,0.07,5,585,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
34,30621.0,9,2875.0,8.61,0.09,8,657,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
24,46146.0,2,8000.0,9.54,0.17,3,627,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
23,72756.0,0,2000.0,9.93,0.03,2,573,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
29,58386.0,7,4200.0,11.56,0.07,4,731,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
31,98364.0,6,5217.0,10.89,0.05,5,674,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
27,38749.0,2,4000.0,10.64,0.1,5,656,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
23,42858.0,4,2100.0,5.42,0.05,3,640,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
30,73206.0,8,8000.0,7.64,0.11,7,720,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
26,56458.0,0,3565.0,8.98,0.06,5,631,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
25,89841.0,6,12000.0,8.06,0.13,3,642,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
22,66961.0,0,12000.0,10.22,0.18,4,593,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
25,78887.0,6,10043.0,10.14,0.13,4,671,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
26,70845.0,4,4000.0,8.62,0.06,6,602,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
27,88779.0,5,15000.0,10.51,0.17,5,643,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
33,65860.0,13,10000.0,8.83,0.15,6,660,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
26,25853.0,5,6000.0,14.99,0.23,4,651,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
28,47596.0,2,7098.0,12.22,0.15,7,623,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
30,82447.0,7,10896.0,9.38,0.13,5,654,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
22,79433.0,1,12500.0,6.3,0.16,4,600,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
25,114711.0,3,2508.0,7.05,0.02,3,619,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
28,115750.0,8,16000.0,12.01,0.14,6,647,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27,46512.0,5,1500.0,12.03,0.03,8,623,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
24,34092.0,1,10000.0,10.86,0.29,2,646,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
24,72409.0,1,10000.0,6.15,0.14,4,601,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
31,44186.0,8,6000.0,8.57,0.14,10,606,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
29,36914.0,5,5000.0,12.53,0.14,8,647,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
23,50130.0,0,7000.0,8.75,0.14,2,582,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
24,86850.0,1,5000.0,11.25,0.06,3,592,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
23,64282.0,0,13863.0,12.54,0.22,3,629,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
24,100533.0,3,5000.0,16.35,0.05,3,530,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
29,109424.0,5,5000.0,7.69,0.05,5,569,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
23,91117.0,1,8000.0,7.65,0.09,2,619,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
31,87276.0,9,5785.0,8.17,0.07,10,591,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26,66323.0,0,4500.0,9.87,0.07,3,664,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
25,63667.0,0,9000.0,11.64,0.14,6,613,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
28,106738.0,5,10000.0,7.66,0.09,4,697,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
26,78684.0,0,8000.0,7.34,0.1,4,649,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
28,107648.0,4,10000.0,11.22,0.09,6,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,43286.0,2,6500.0,5.48,0.15,3,654,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
28,135285.0,6,15000.0,11.69,0.11,8,586,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
34,78965.0,11,6000.0,11.71,0.08,8,619,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
25,51528.0,5,8000.0,7.0,0.16,3,678,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
33,75568.0,6,3736.0,9.46,0.05,8,605,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
33,51163.0,9,12000.0,13.56,0.23,8,674,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
27,85316.0,7,6475.0,10.32,0.08,8,517,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
25,63231.0,0,14747.0,10.33,0.23,4,637,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
23,72157.0,1,7412.0,6.97,0.1,3,616,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
33,96875.0,10,12012.0,9.73,0.12,13,507,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
23,31172.0,0,4475.0,7.21,0.14,4,667,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
29,121098.0,4,12025.0,13.49,0.1,9,692,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
23,63517.0,2,4594.0,8.81,0.07,3,659,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
31,87414.0,9,6000.0,7.67,0.07,10,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,69788.0,1,9000.0,13.91,0.13,5,608,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
29,81261.0,5,2870.0,12.21,0.04,8,683,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
26,62867.0,4,4000.0,13.86,0.06,5,657,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
24,30662.0,3,6367.0,11.08,0.21,4,554,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
23,54700.0,0,9600.0,12.51,0.18,4,651,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
25,114641.0,1,9136.0,7.9,0.08,4,646,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
26,64696.0,4,8000.0,9.55,0.12,3,673,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25,109219.0,5,1195.0,8.76,0.01,4,617,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
25,117390.0,1,6523.0,12.93,0.06,2,547,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
25,90941.0,2,6400.0,9.81,0.07,5,694,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
31,132802.0,12,10000.0,9.77,0.08,8,623,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23,35023.0,0,8500.0,8.39,0.24,3,627,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
25,22616.0,4,1211.0,11.34,0.05,4,672,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
28,77552.0,8,10000.0,11.72,0.13,6,646,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1
23,97049.0,2,10000.0,7.66,0.1,3,711,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
29,43032.0,3,7000.0,11.09,0.16,7,639,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
23,126877.0,0,15000.0,15.17,0.12,4,605,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
24,69566.0,0,9197.0,6.42,0.13,4,653,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
31,73011.0,5,5000.0,8.33,0.07,9,619,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
29,49308.0,7,1925.0,7.05,0.04,10,678,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
26,102875.0,1,2500.0,9.39,0.02,3,574,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
24,38247.0,2,6000.0,9.18,0.16,6,633,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
23,66956.0,2,1469.0,12.11,0.02,3,641,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
25,84674.0,4,5600.0,8.57,0.07,3,611,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1
24,84767.0,3,10000.0,7.37,0.12,3,513,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
29,117217.0,5,3785.0,7.19,0.03,6,648,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
28,53581.0,6,10934.0,11.77,0.2,7,582,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28,136693.0,2,8000.0,7.07,0.06,7,618,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23,37010.0,1,8000.0,12.37,0.22,2,659,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
31,82590.0,9,5000.0,14.49,0.06,8,681,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
24,48997.0,0,4500.0,12.46,0.09,3,643,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
26,51334.0,5,10000.0,6.57,0.19,4,653,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
25,84707.0,0,12000.0,10.56,0.14,3,577,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1
27,112130.0,4,10000.0,12.56,0.09,4,648,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
24,48545.0,1,10000.0,11.01,0.21,2,617,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
23,51475.0,2,6004.0,10.81,0.12,4,681,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
29,87762.0,6,7000.0,8.51,0.08,5,628,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
30,65786.0,5,10000.0,7.36,0.15,10,652,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
30,109839.0,6,9500.0,10.45,0.09,6,572,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
22,97253.0,0,14387.0,10.9,0.15,5,710,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
24,88455.0,3,16000.0,7.86,0.18,4,649,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
23,100901.0,0,12000.0,11.7,0.12,4,624,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
25,84411.0,2,1483.0,7.7,0.02,3,694,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
31,55412.0,8,4000.0,11.98,0.07,8,661,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
28,54909.0,8,2788.0,11.01,0.05,8,593,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1
25,102944.0,0,5750.0,7.29,0.06,4,632,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
27,87072.0,5,16000.0,10.59,0.18,4,647,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
27,43116.0,3,5500.0,7.98,0.13,4,673,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
23,52931.0,0,9605.0,6.88,0.18,3,597,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28,83240.0,3,10016.0,10.89,0.12,5,610,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
24,83129.0,0,3000.0,5.51,0.04,4,722,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
26,66934.0,3,13000.0,13.87,0.19,6,641,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
28,54889.0,6,7500.0,8.06,0.14,5,647,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
26,43115.0,3,7000.0,9.14,0.16,6,642,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1
23,44367.0,0,11724.0,12.77,0.26,3,623,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
24,90295.0,1,12000.0,5.7,0.13,4,642,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
25,87268.0,4,11200.0,9.54,0.13,3,659,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
25,57340.0,2,11000.0,11.0,0.19,5,683,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
23,91004.0,3,3000.0,9.65,0.03,3,630,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
26,38663.0,0,8383.0,7.51,0.22,4,698,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1
23,96670.0,0,16000.0,12.82,0.17,4,645,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
25,135544.0,5,3435.0,6.46,0.03,5,682,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
26,88292.0,5,10000.0,7.69,0.11,3,596,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
27,126946.0,5,10000.0,7.32,0.08,3,697,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
25,57554.0,5,8500.0,10.56,0.15,4,688,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
22,65892.0,0,7000.0,12.24,0.11,2,564,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
35,76655.0,13,15000.0,10.99,0.2,10,601,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
29,61092.0,5,4000.0,12.32,0.07,8,701,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
23,49255.0,2,5000.0,5.44,0.1,3,680,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
25,60777.0,3,13000.0,12.19,0.21,3,679,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1
33,132854.0,9,9000.0,11.6,0.07,9,698,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
23,49179.0,0,10000.0,13.12,0.2,4,629,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
23,29568.0,4,2100.0,12.42,0.07,3,522,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1
26,49366.0,2,4500.0,10.17,0.09,3,604,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
28,29935.0,5,1240.0,7.55,0.04,5,572,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
34,48947.0,11,6000.0,11.87,0.12,10,712,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
24,65471.0,0,5000.0,14.3,0.08,3,639,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
25,93712.0,5,16000.0,14.64,0.17,3,580,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
25,56347.0,3,4000.0,9.13,0.07,5,593,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
26,87355.0,2,16000.0,10.77,0.18,3,673,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
27,59750.0,4,4000.0,10.58,0.07,5,644,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
24,49194.0,0,5000.0,8.04,0.1,4,598,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
30,144932.0,8,15000.0,7.92,0.1,8,671,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
29,44315.0,5,8000.0,12.34,0.18,7,618,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
25,106468.0,3,10000.0,10.5,0.09,2,662,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
26,60856.0,1,5423.0,8.5,0.09,3,631,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
26,73038.0,7,3000.0,10.01,0.04,4,599,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
28,31197.0,6,1000.0,7.71,0.03,9,656,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
25,49185.0,4,3500.0,9.32,0.07,3,722,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
22,62740.0,0,10000.0,9.75,0.16,3,569,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
29,120966.0,0,4800.0,5.83,0.04,9,670,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
29,49219.0,5,2789.0,10.74,0.06,5,653,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
29,121138.0,5,8000.0,13.6,0.07,7,689,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
23,31516.0,2,4000.0,12.65,0.13,3,576,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
26,44486.0,4,7000.0,13.4,0.16,4,698,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1
29,66700.0,4,3561.0,8.05,0.05,6,634,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
24,68183.0,1,2000.0,9.74,0.03,4,626,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
22,58562.0,0,1789.0,13.39,0.03,3,620,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
25,52166.0,5,7128.0,12.04,0.14,5,699,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
23,70795.0,1,3000.0,11.38,0.04,3,663,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
25,102775.0,4,4000.0,6.81,0.04,3,663,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
32,36900.0,8,10000.0,7.6,0.27,8,607,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
22,29427.0,0,6000.0,11.27,0.2,3,665,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
23,33583.0,0,2934.0,10.15,0.09,4,672,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
24,35765.0,3,2325.0,10.99,0.06,4,605,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
30,94161.0,6,6000.0,10.86,0.06,8,647,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
24,61459.0,0,6500.0,11.06,0.11,5,569,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
23,31215.0,0,7001.0,13.92,0.22,4,503,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
26,95601.0,0,9000.0,6.76,0.09,6,658,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,73032.0,0,5600.0,7.52,0.08,4,598,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
23,29667.0,0,5000.0,10.67,0.17,4,652,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
26,58402.0,1,5600.0,11.5,0.1,4,614,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
26,91074.0,4,16000.0,16.35,0.18,4,667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,29691.0,4,3000.0,11.06,0.1,5,603,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
27,88464.0,5,4437.0,7.33,0.05,4,605,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
28,123515.0,4,11947.0,6.56,0.1,4,585,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
25,49300.0,2,5000.0,12.99,0.1,3,537,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
23,55911.0,0,5738.0,9.0,0.1,4,642,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
24,97145.0,4,9000.0,9.54,0.09,4,649,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
32,102945.0,8,6000.0,12.43,0.06,7,610,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
26,114222.0,6,13481.0,10.19,0.12,3,637,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
25,58461.0,3,7000.0,7.23,0.12,3,552,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
24,74771.0,0,17918.0,9.44,0.24,4,617,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
27,57187.0,5,6000.0,9.99,0.1,7,598,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
22,84933.0,0,8000.0,13.24,0.09,3,600,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
27,39260.0,5,8500.0,9.35,0.22,6,645,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
26,45926.0,5,10000.0,14.91,0.22,3,660,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
27,87300.0,2,16000.0,13.72,0.18,7,584,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
23,29802.0,0,3000.0,10.9,0.1,4,654,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
28,47040.0,5,5000.0,10.09,0.11,10,682,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
26,40346.0,2,4000.0,7.16,0.1,8,603,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
26,25023.0,6,4800.0,8.72,0.19,3,653,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
24,96598.0,1,16000.0,11.87,0.17,3,661,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
27,52146.0,5,12000.0,11.7,0.23,5,715,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
23,46660.0,4,4007.0,12.32,0.09,3,648,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
23,27519.0,3,2500.0,8.14,0.09,2,631,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
25,54809.0,5,10000.0,12.88,0.18,3,616,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
28,54716.0,5,10000.0,16.24,0.18,5,686,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
27,29453.0,7,2800.0,10.95,0.1,10,660,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
26,61312.0,4,13865.0,6.31,0.23,6,624,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
26,61083.0,4,2800.0,10.15,0.05,3,675,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
30,67878.0,6,4000.0,7.16,0.06,8,640,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
24,45898.0,3,3171.0,11.61,0.07,5,665,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
34,49949.0,9,2623.0,12.35,0.05,9,720,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
34,65861.0,7,10000.0,7.09,0.15,8,660,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
24,110003.0,1,10000.0,16.24,0.09,4,522,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
28,85279.0,4,6061.0,6.81,0.07,6,691,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
27,70687.0,3,9600.0,7.5,0.14,6,622,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
30,108987.0,7,15000.0,14.92,0.14,6,646,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1
31,65642.0,8,6000.0,6.7,0.09,5,610,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
31,74278.0,5,16855.0,11.37,0.23,5,665,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
29,88637.0,10,12000.0,7.45,0.14,8,622,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
29,93201.0,5,2371.0,9.72,0.03,10,595,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
34,51374.0,12,6000.0,10.88,0.12,8,671,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
28,85369.0,2,13000.0,7.89,0.15,6,678,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
35,29791.0,11,2000.0,9.3,0.07,8,616,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
24,112422.0,0,10000.0,14.14,0.09,2,634,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
35,85134.0,7,8000.0,10.35,0.09,11,599,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
25,74279.0,4,15000.0,12.64,0.2,2,538,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
28,82611.0,9,9061.0,13.36,0.11,5,528,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
31,67161.0,5,10200.0,13.07,0.15,6,700,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
26,111951.0,3,12000.0,11.71,0.11,4,599,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
22,37133.0,0,6000.0,11.37,0.16,3,589,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
23,43070.0,0,5000.0,11.4,0.12,3,596,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
35,84973.0,13,8443.0,9.28,0.1,13,630,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30,47993.0,6,6848.0,12.93,0.14,8,596,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
25,47222.0,1,5525.0,8.73,0.12,4,678,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
23,38284.0,0,7541.0,9.97,0.2,4,523,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
32,115190.0,8,9297.0,7.0,0.08,8,667,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
24,43111.0,3,5662.0,12.26,0.13,3,602,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
24,87334.0,0,15000.0,11.03,0.17,2,635,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
24,54737.0,5,2000.0,12.29,0.04,3,656,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
25,66080.0,6,10000.0,11.47,0.15,4,676,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
24,66773.0,3,9500.0,7.36,0.14,5,594,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
25,57236.0,4,9000.0,7.51,0.16,4,680,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1
27,59385.0,2,2711.0,7.31,0.05,5,570,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
30,72995.0,11,6000.0,10.43,0.08,10,676,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
25,70583.0,1,6000.0,7.67,0.09,5,691,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
25,100521.0,3,5000.0,6.76,0.05,4,711,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
28,56183.0,8,10000.0,9.07,0.18,7,686,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
26,115342.0,4,8000.0,11.13,0.07,4,610,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
28,34790.0,6,5460.0,12.19,0.16,5,556,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
25,51350.0,2,10000.0,10.99,0.19,2,707,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
29,109773.0,7,10000.0,8.55,0.09,7,658,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
23,48984.0,0,4500.0,13.18,0.09,4,608,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
